101432	22.50	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
300056	22.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
456679	22.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
360367	22.00	PR	LONDRINA                                         	ADMINISTRACAO                
352409	21.80	PI	TERESINA                                         	ADMINISTRACAO                
352409	21.80	PI	TERESINA                                         	ADMINISTRACAO                
233101	21.80	MG	VICOSA                                           	ADMINISTRACAO                
108171	21.50	AM	MANAUS                                           	ADMINISTRACAO                
338433	21.30	DF	BRASILIA                                         	ADMINISTRACAO                
63830	21.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
306030	21.30	AM	MANAUS                                           	ADMINISTRACAO                
84990	21.30	PI	PARNAIBA                                         	ADMINISTRACAO                
412481	20.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
112781	20.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
112781	20.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
147344	20.00	AM	MANAUS                                           	ADMINISTRACAO                
40975	20.00	DF	BRASILIA                                         	ADMINISTRACAO                
418828	20.00	AM	MANAUS                                           	ADMINISTRACAO                
312544	20.00	AM	MANAUS                                           	ADMINISTRACAO                
301802	20.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
113892	24.30	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
108171	21.50	AM	MANAUS                                           	ADMINISTRACAO                
150517	18.80	DF	BRASILIA                                         	ADMINISTRACAO                
36392	18.80	AM	MANAUS                                           	ADMINISTRACAO                
402740	18.80	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
27801	18.30	AM	MANAUS                                           	ADMINISTRACAO                
121505	18.80	MT	CUIABA                                           	ADMINISTRACAO                
340639	18.50	AM	MANAUS                                           	ADMINISTRACAO                
80301	18.30	AM	MANAUS                                           	ADMINISTRACAO                
37379	17.80	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
54048	17.50	AM	MANAUS                                           	ADMINISTRACAO                
288612	17.50	AM	MANAUS                                           	ADMINISTRACAO                
209168	17.50	PR	LONDRINA                                         	ADMINISTRACAO                
269932	17.50	MT	CUIABA                                           	ADMINISTRACAO                
421422	17.50	PR	LONDRINA                                         	ADMINISTRACAO                
421729	16.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
65996	16.30	MT	AGUA BOA                                         	ADMINISTRACAO                
443242	15.30	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
13977	14.50	PI	PARNAIBA                                         	ADMINISTRACAO                
346592	14.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
254349	12.50	DF	BRASILIA                                         	ADMINISTRACAO                
90529	0.00	PI	TERESINA                                         	ADMINISTRACAO                
46771	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
168156	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
412790	0.00	MT	CUIABA                                           	ADMINISTRACAO                
446102	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
367644	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
230537	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
446905	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
375826	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
374893	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
415030	0.00	PI	TERESINA                                         	ADMINISTRACAO                
59573	0.00	MT	CUIABA                                           	ADMINISTRACAO                
151750	0.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
384614	0.00	PI	TERESINA                                         	ADMINISTRACAO                
99183	0.00	PI	PARNAIBA                                         	ADMINISTRACAO                
179919	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
219752	0.00	PI	PARNAIBA                                         	ADMINISTRACAO                
239419	0.00	MT	CUIABA                                           	ADMINISTRACAO                
181742	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
48163	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
93169	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
187111	0.00	MG	VICOSA                                           	ADMINISTRACAO                
1486	0.00	AM	MANAUS                                           	ADMINISTRACAO                
385026	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
195746	0.00	AM	MANAUS                                           	ADMINISTRACAO                
103160	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
283295	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
144473	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
454736	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
273019	0.00	AM	MANAUS                                           	ADMINISTRACAO                
144718	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
127326	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
221890	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
340438	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
72808	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
468267	0.00	PR	CURITIBA                                         	ADMINISTRACAO                
184508	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
466064	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
295848	0.00	AM	MANAUS                                           	ADMINISTRACAO                
29001	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
61544	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
321961	0.00	MG	VICOSA                                           	ADMINISTRACAO                
231764	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
352323	0.00	AM	MANAUS                                           	ADMINISTRACAO                
359793	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
161889	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
45496	0.00	MG	VICOSA                                           	ADMINISTRACAO                
259213	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
57324	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
259826	0.00	AM	MANAUS                                           	ADMINISTRACAO                
47497	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
226231	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
119390	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
140708	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
141989	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
350210	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
24106	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
84421	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
314555	0.00	PR	CURITIBA                                         	ADMINISTRACAO                
339589	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
369658	0.00	DF	BRASILIA                                         	ADMINISTRACAO                
18874	0.00	AM	MANAUS                                           	ADMINISTRACAO                
130911	0.00	PR	CURITIBA                                         	ADMINISTRACAO                
12427	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
276929	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
110621	0.00	MG	VICOSA                                           	ADMINISTRACAO                
470311	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
265302	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
273076	0.00	AM	MANAUS                                           	ADMINISTRACAO                
94945	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
425888	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
34050	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
453078	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
312111	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
200707	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
202929	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
351682	0.00	AM	MANAUS                                           	ADMINISTRACAO                
376771	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
430397	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
30293	0.00	AM	MANAUS                                           	ADMINISTRACAO                
112194	0.00	MG	VICOSA                                           	ADMINISTRACAO                
21239	0.00	AM	MANAUS                                           	ADMINISTRACAO                
286995	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
283649	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
57202	0.00	MT	AGUA BOA                                         	ADMINISTRACAO                
22952	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
273968	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
9709	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
115970	0.00	PI	PARNAIBA                                         	ADMINISTRACAO                
283054	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
305837	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
207334	0.00	MT	CUIABA                                           	ADMINISTRACAO                
11327	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
289304	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
330044	0.00	PR	CURITIBA                                         	ADMINISTRACAO                
98672	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
17482	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
435753	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
470990	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
32997	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
423855	0.00	MT	CUIABA                                           	ADMINISTRACAO                
370724	0.00	MT	CUIABA                                           	ADMINISTRACAO                
159186	0.00	AM	MANAUS                                           	ADMINISTRACAO                
367644	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
337849	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
230537	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
136049	0.00	AM	MANAUS                                           	ADMINISTRACAO                
206581	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
91130	0.00	PR	LONDRINA                                         	ADMINISTRACAO                
417534	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
386574	0.00	PI	PARNAIBA                                         	ADMINISTRACAO                
461082	0.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
103825	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
400505	0.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
